CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
10 006.001 0 0.293932914734 0.50260591507 0.89856004715 0.343273162842 0.499402999878 0.55842590332 0.89856004715 1.0
50 006.001 75.0 1.66552209854 5.47407406568 6.75843310356 1.66552209854 6.74869799614 6.75843310356 6.75843310356 0.125
100 006.001 0 3.1302280426 3.16202056408 3.19381308556 3.1302280426 3.19381308556 3.19381308556 3.19381308556 0.5
