CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
10 001.002 0 0.0396709442139 0.0461040064693 0.0694630146027 0.0412590503693 0.0453889369965 0.0489640235901 0.0557157993317 1.0
50 001.002 0 0.0381078720093 0.0527737374072 0.0879509449005 0.0426020622253 0.0481669902802 0.071307182312 0.0746059417725 1.0
100 001.002 0 0.0387420654297 0.0516687515454 0.10512304306 0.0418179035187 0.047278881073 0.0687680244446 0.0896971225739 1.0
