CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
10 001.001 3.0303030303 0.126858949661 3.59118084474 23.2894771099 0.225441932678 0.491011142731 10.8997271061 11.5792689323 0.712121212121
50 001.001 16.9590643275 2.27567410469 8.17635593498 12.7827329636 2.7772538662 8.79425096512 11.2535710335 11.6834278107 0.0847953216374
100 001.001 0.510204081633 4.64284420013 10.0907370582 13.5913040638 7.59033894539 9.61616706848 13.038905859 13.3355169296 0.00255102040816
