CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 001.002 0 0.0368590354919 0.0471925470564 0.075798034668 0.0368590354919 0.0452001094818 0.075798034668 0.075798034668 1.0
5 001.002 0 0.0374920368195 0.0466690182686 0.0747191905975 0.0416791439056 0.0459010601044 0.0516440868378 0.0747191905975 1.0
10 001.002 0 0.0387361049652 0.0461630403995 0.0589208602905 0.0395879745483 0.0459299087524 0.0536370277405 0.0562400817871 1.0
