CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 003.001 0 0.0353758335114 0.0377177298069 0.0432021617889 0.0353758335114 0.037125825882 0.0432021617889 0.0432021617889 1.0
5 003.001 0 0.0998649597168 0.248697412014 0.862249135971 0.113192796707 0.153622865677 0.649152994156 0.862249135971 1.0
10 003.001 0 0.0930891036987 0.237794435024 0.704010009766 0.141672134399 0.182021856308 0.393435001373 0.537672042847 1.0
