CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 004.001 0 0.177222013474 0.267209738493 0.849775075912 0.177222013474 0.181694984436 0.849775075912 0.849775075912 1.0
5 004.001 0 0.344004154205 1.33157733679 4.78869199753 0.456617116928 0.676678180695 4.0661239624 4.78869199753 0.9
10 004.001 0 0.529935121536 1.13698774262 5.16416692734 0.886913061142 1.0083630085 1.35883188248 1.44954490662 0.986842105263
