CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 007.001 0 0.0396258831024 0.0438726246357 0.0455060005188 0.0396258831024 0.0443050861359 0.0455060005188 0.0455060005188 1.0
5 007.001 0 0.043359041214 0.189193367958 0.642911911011 0.0666949748993 0.130763053894 0.58789896965 0.642911911011 1.0
10 007.001 0 0.0871529579163 0.264387015373 1.0345518589 0.165741920471 0.234548091888 0.352208852768 0.391966104507 1.0
