CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 004.002 0 0.0228989124298 0.0249913930893 0.0316660404205 0.0228989124298 0.0241849422455 0.0316660404205 0.0316660404205 1.0
5 004.002 0 0.0248169898987 0.248777079582 0.815665006638 0.0369238853455 0.157883882523 0.77588391304 0.815665006638 1.0
10 004.002 0 0.0431208610535 0.174405650089 0.398649930954 0.0698518753052 0.170773983002 0.336969852448 0.375148057938 1.0
