CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 011.001 0 0.0217990875244 0.0301127910614 0.0478320121765 0.0217990875244 0.0233700275421 0.0478320121765 0.0478320121765 1.0
2 011.001 0 0.0313470363617 0.19667699933 0.816790103912 0.0313470363617 0.0736310482025 0.816790103912 0.816790103912 1.0
