CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 001.003 0 0.0080258846283 0.0181537628174 0.0569748878479 0.0080258846283 0.00841593742371 0.0569748878479 0.0569748878479 1.0
2 001.003 0 0.0088939666748 0.064605563879 0.295205831528 0.0088939666748 0.0260109901428 0.295205831528 0.295205831528 1.0
