CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 005.001 0 0.0213828086853 0.0498004913329 0.151583909988 0.0213828086853 0.022784948349 0.151583909988 0.151583909988 1.0
2 005.001 0 0.0376751422882 0.171401709318 0.530320167542 0.0376751422882 0.193546056747 0.530320167542 0.530320167542 1.0
