CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 004.001 0 0.0218968391418 0.0549550056457 0.0868520736694 0.0218968391418 0.0583951473236 0.0868520736694 0.0868520736694 1.0
2 004.001 0 0.0300421714783 0.105096012354 0.308350086212 0.0300421714783 0.0408098697662 0.308350086212 0.308350086212 1.0
