CUs STEP ERROR MIN AVG MAX P10 P50 P90 P95 APDEX
1 009.002 0 0.0877108573914 0.177329492569 0.31062412262 0.0877108573914 0.162139177322 0.31062412262 0.31062412262 1.0
2 009.002 0 0.145546913147 0.301256179809 0.606034994125 0.145546913147 0.250565052032 0.606034994125 0.606034994125 1.0
